timestamp,turbidity_raw,pH,alkalinity_mgL,hardness_mgL,temperature_C,flow_rate_m3s,coagulant_dose_mgL,turbidity_after_coagulation,turbidity_after_sedimentation,turbidity_after_filtration,turbidity_final,compliance_flag,chemical_cost,energy_consumption_kWh,total_cost,scenario_type,season,rainfall_intensity_mm_hr,TSS_mgL,DOC_mgL,conductivity_uScm,mixing_intensity_G_s,flocculation_time_min
9/23/2020 4:00,14.039,7.481,111.65,143.06,17.23,1.4271,10.412,10.272589876697959,6.340002552108423,2.268,5.413520453355158,1,0.0064,0.3568,0.3632,normal,Monsoon,9.85,27.05,3.8,335.16,720.68,24.13
9/23/2020 5:00,9.001,7.491,111.02,140.38,15.57,1.4686,11.33,6.40728537168806,4.364203429564523,1.235,4.963994134754532,1,0.0072,0.3672,0.3743,normal,Monsoon,0.0,13.52,2.86,337.96,719.56,19.2
9/23/2020 6:00,23.698,7.487,112.09,141.33,15.73,1.4535,5.0,20.397057625321022,13.53921996831653,5.965,13.947980222745132,1,0.0031,0.3634,0.3665,under_dose,Monsoon,12.63,49.73,3.03,333.21,751.24,20.49
9/23/2020 7:00,10.876,7.501,110.58,140.91,15.18,1.5017,13.223,7.3145720286808,4.6231141052037525,1.728,4.037863679534612,1,0.0086,0.3754,0.384,normal,Monsoon,0.0,17.45,2.5,327.94,747.46,22.94
9/23/2020 8:00,10.738,7.509,110.62,140.94,16.79,1.5305,7.811,8.49483941948346,5.50941723170449,2.082,5.233139401387932,1,0.0052,0.3826,0.3878,normal,Monsoon,0.0,17.23,3.21,328.38,752.01,21.65
9/23/2020 9:00,11.021,7.484,111.26,140.45,16.56,1.5174,12.454,7.585075326318106,4.497773712087221,0.75,5.131620634893328,1,0.0082,0.3793,0.3875,normal,Monsoon,0.0,26.67,2.55,333.71,754.85,26.13
9/23/2020 10:00,13.035,7.473,113.39,144.91,15.04,1.5082,7.735,10.335535927586607,6.2138958319535,2.144,5.8855972559564895,1,0.005,0.3771,0.3821,normal,Monsoon,4.27,29.02,3.03,329.75,750.64,25.44
9/23/2020 11:00,15.182,7.436,111.06,144.96,14.79,1.4463,12.18,10.5350786792391,6.738993056343492,1.266,6.940423184861533,1,0.0076,0.3616,0.3692,normal,Monsoon,2.38,44.82,2.76,329.36,709.76,22.34
9/23/2020 12:00,23.067,7.575,109.79,144.61,15.69,1.4476,11.278,16.445683222985632,9.74216161463044,2.974,9.751411089152393,1,0.0071,0.3619,0.369,normal,Monsoon,12.71,61.88,4.57,333.1,766.44,26.18
9/23/2020 13:00,11.955,7.591,110.13,145.38,16.46,1.4185,6.978,9.696932524512423,5.673519231276439,2.557,7.060164917375432,1,0.0043,0.3546,0.3589,normal,Monsoon,0.0,27.46,2.26,332.54,758.85,26.8
9/23/2020 14:00,24.348,7.677,109.81,146.04,16.39,1.3723,16.254,14.951770346196971,9.270429498819276,1.653,9.380195627153238,1,0.0096,0.3431,0.3527,normal,Monsoon,11.93,57.67,2.92,332.56,719.92,23.9
9/23/2020 15:00,12.759,7.621,107.12,147.98,15.89,1.4191,7.92,10.060701611561216,5.819631275082971,2.282,4.805675537723622,1,0.0049,0.3548,0.3596,normal,Monsoon,0.0,27.17,3.31,338.43,714.96,27.37
9/23/2020 16:00,10.103,7.614,106.74,148.33,16.17,1.3959,7.886,7.974527581171129,4.960231482196891,1.062,5.738241115732554,1,0.0048,0.349,0.3537,normal,Monsoon,0.0,27.39,2.77,355.85,736.98,23.74
9/23/2020 17:00,23.455,7.59,105.9,149.18,15.92,1.4568,16.686,14.217927833498509,8.760944263538054,2.157,9.281815531474484,1,0.0105,0.3642,0.3747,normal,Monsoon,13.08,51.74,4.88,349.37,698.81,24.21
9/23/2020 18:00,20.29,7.608,104.32,150.72,15.47,1.4033,14.064,13.30590808936231,7.430611477813324,2.622,6.371249268274448,1,0.0085,0.3508,0.3593,normal,Monsoon,8.25,42.74,3.93,348.65,703.35,29.13
9/23/2020 19:00,10.317,7.616,104.02,152.88,16.0,1.3528,8.551,7.982590797553949,5.104196375460287,0.914,5.2359534844576965,1,0.005,0.3382,0.3432,normal,Monsoon,0.0,19.57,2.96,358.54,686.41,22.36
9/23/2020 20:00,17.758,7.557,102.77,151.97,15.23,1.3672,15.503,11.153419345043883,6.900170480453779,1.569,7.017384563195389,1,0.0092,0.3418,0.3509,normal,Monsoon,16.61,38.29,3.44,358.78,681.55,24.01
9/23/2020 21:00,11.73,7.579,101.99,149.0,16.77,1.3888,7.993,9.229082714193623,5.269627424761506,1.175,4.585654988810027,1,0.0048,0.3472,0.352,normal,Monsoon,0.0,26.03,2.71,354.66,726.71,28.02
9/23/2020 22:00,12.293,7.591,103.38,145.68,15.51,1.4536,12.252,8.511940944680173,5.407949467584167,1.233,5.9451250271184115,1,0.0077,0.3634,0.3711,normal,Monsoon,0.0,32.23,2.57,357.29,758.39,22.68
9/23/2020 23:00,7.58,7.604,105.33,146.71,15.54,1.4342,6.283,6.277822593976956,3.9504251248036493,1.574,4.039081945974929,1,0.0039,0.3585,0.3624,normal,Monsoon,0.0,16.91,2.29,356.56,693.19,23.16
9/24/2020 0:00,9.259,7.659,104.5,147.15,14.28,1.4296,10.86,6.6845310029491385,4.237595678572857,0.34,4.530753855720595,1,0.0067,0.3574,0.3641,normal,Monsoon,0.0,14.54,3.16,349.82,702.48,22.79
9/24/2020 1:00,10.825,7.704,104.69,144.51,15.36,1.4691,8.312,8.435915735511653,5.33505009126951,2.098,5.423846013813188,1,0.0053,0.3673,0.3725,normal,Monsoon,0.0,31.08,2.58,347.51,727.86,22.91
9/24/2020 2:00,9.253,7.781,105.39,144.53,15.81,1.4595,10.912,6.669786318896369,4.280149005114936,0.811,3.857405783807356,1,0.0069,0.3649,0.3718,normal,Monsoon,0.0,20.82,3.37,351.11,725.63,22.18
9/24/2020 3:00,10.193,7.792,104.62,143.67,14.46,1.4704,7.822,8.061028954235468,5.10714842445035,2.091,4.889715715806011,1,0.005,0.3676,0.3726,normal,Monsoon,0.0,27.25,3.11,347.15,744.72,22.82
9/24/2020 4:00,95.26,7.832,103.73,142.12,16.65,1.4185,47.076,23.204123393837563,11.538969919714566,0.1,11.755922358524451,1,0.0288,0.3546,0.3835,storm_event,Monsoon,0.0,199.28,8.75,349.23,760.58,34.93
9/24/2020 5:00,118.813,7.816,104.44,138.46,14.9,1.454,58.313,20.659201813420847,10.181382715321796,0.06,9.967047232581956,1,0.0366,0.3635,0.4001,normal,Monsoon,31.69,255.3,11.5,360.43,752.54,35.38
9/24/2020 6:00,52.317,7.819,104.29,137.73,15.82,1.546,25.976,23.99970085884399,13.510151503115209,1.622,12.59343095630453,1,0.0173,0.3865,0.4039,normal,Monsoon,0.0,101.68,5.44,354.47,833.6,28.73
9/24/2020 7:00,59.187,7.842,104.16,138.49,16.46,1.5221,31.246,23.180743748474843,13.72366785830659,1.134,13.24456525786302,1,0.0205,0.3805,0.4011,storm_event,Monsoon,0.0,126.66,6.65,353.04,745.89,26.21
9/24/2020 8:00,47.629,7.81,103.07,142.11,14.32,1.6076,5.0,40.994660209149075,24.425845644590773,11.009,25.014666437397466,0,0.0035,0.4019,0.4054,under_dose,Monsoon,0.0,109.01,6.02,355.09,753.84,25.89
9/24/2020 9:00,50.614,7.807,102.13,139.43,14.81,1.6416,25.199,23.76605299820757,15.662326110319478,1.628,15.806452761178376,1,0.0179,0.4104,0.4283,normal,Monsoon,9.39,112.42,5.58,356.5,777.49,20.85
9/24/2020 10:00,33.269,7.737,102.28,138.58,15.95,1.6707,21.958,17.216806562510264,10.361386215550889,1.21,9.806429364746192,1,0.0158,0.4177,0.4335,normal,Monsoon,0.0,74.11,5.06,358.67,763.21,25.39
9/24/2020 11:00,74.659,7.794,101.93,141.86,16.22,1.676,34.401,26.59973037195728,14.067976995068026,0.035,13.35574652904257,1,0.0249,0.419,0.4439,normal,Monsoon,33.31,172.34,6.88,357.66,797.2,31.85
9/24/2020 12:00,20.978,7.851,102.11,143.85,13.69,1.6785,15.957,12.997594079672647,8.357541204476195,1.453,8.679751308099513,1,0.0116,0.4196,0.4312,normal,Monsoon,0.0,47.97,3.18,360.39,756.74,22.08
9/24/2020 13:00,46.01,7.783,103.14,145.49,15.89,1.6927,5.0,39.601173995316906,23.933012073122157,10.528,24.705332709143477,0,0.0037,0.4232,0.4268,under_dose,Monsoon,25.09,101.32,6.22,358.07,779.89,25.18
9/24/2020 14:00,17.786,7.836,103.38,145.5,15.15,1.6993,12.587,12.192263740600875,7.63850291908242,1.766,7.620940835190757,1,0.0092,0.4248,0.4341,normal,Monsoon,0.0,32.04,3.57,355.09,812.63,23.38
9/24/2020 15:00,22.408,7.877,102.81,147.16,15.82,1.6271,14.793,14.376975997868007,9.337401840036671,1.851,9.466003762438795,1,0.0104,0.4068,0.4172,normal,Monsoon,0.0,54.43,3.42,353.88,717.32,21.58
9/24/2020 16:00,19.143,7.886,103.8,145.56,15.7,1.6339,10.322,14.045149622155451,8.886000968934848,2.708,8.589006686266123,1,0.0073,0.4085,0.4158,normal,Monsoon,0.0,54.04,3.36,360.53,740.11,22.89
9/24/2020 17:00,10.259,7.894,103.85,143.65,16.44,1.6886,6.485,8.445260269163462,5.3935584888994015,1.828,6.108216519976341,1,0.0047,0.4222,0.4269,normal,Monsoon,0.0,12.81,3.2,358.94,764.17,22.42
9/24/2020 18:00,8.624,7.915,105.24,140.49,15.2,1.7064,10.005,6.3878580845794515,4.336202712865408,1.555,3.844760093562829,1,0.0074,0.4266,0.434,normal,Monsoon,0.0,20.27,2.37,366.53,762.03,19.37
9/24/2020 19:00,28.848,7.841,104.6,140.4,17.14,1.6603,19.342,16.147749118066795,10.863197132751221,2.144,9.909681032007434,1,0.0139,0.4151,0.429,normal,Monsoon,17.22,61.07,4.16,358.69,753.23,19.82
9/24/2020 20:00,17.147,7.949,104.56,141.73,16.37,1.6475,14.208,11.196298484227814,6.724672538864565,1.257,6.923043604921424,1,0.0101,0.4119,0.422,normal,Monsoon,0.0,30.96,3.52,364.17,774.74,25.49
9/24/2020 21:00,17.251,7.832,104.3,142.52,15.42,1.6851,13.633,11.460199423211787,7.217294161687644,1.629,6.93763099116451,1,0.0099,0.4213,0.4312,normal,Monsoon,5.81,34.1,3.9,369.84,740.54,23.12
9/24/2020 22:00,14.838,7.752,104.48,145.97,15.1,1.6973,9.781,11.064717671986632,7.3020962010801576,1.744,6.156457041254946,1,0.0072,0.4243,0.4315,normal,Monsoon,3.2,29.84,3.13,369.04,771.24,20.78
9/24/2020 23:00,27.171,7.8,104.79,144.47,16.35,1.7339,5.0,23.386296427445245,14.108115907389955,6.388,14.90113058147264,1,0.0037,0.4335,0.4372,under_dose,Monsoon,17.03,57.28,3.88,378.58,765.82,25.27
9/25/2020 0:00,13.903,7.84,104.86,146.68,15.63,1.7477,7.748,11.019480314152439,6.721186115129226,4.023,6.746467058264806,1,0.0059,0.4369,0.4428,process_upset,Monsoon,0.0,27.56,3.2,378.13,774.89,24.72
9/25/2020 1:00,11.551,7.918,105.74,146.95,16.33,1.782,9.561,8.670634862440012,5.819079066967833,1.135,5.895885335757234,1,0.0074,0.4455,0.4529,normal,Monsoon,0.0,25.6,3.23,380.96,818.74,19.94
9/25/2020 2:00,17.367,7.915,106.22,149.04,15.84,1.7989,15.46,10.921920816169479,6.914162565715112,1.39,7.206670532976394,1,0.012,0.4497,0.4617,normal,Monsoon,3.36,34.52,4.18,375.52,778.26,22.86
9/25/2020 3:00,6.699,7.861,108.74,148.95,13.67,1.8043,6.594,5.496646953581636,3.549256913820034,0.519,3.7803999476317895,1,0.0051,0.4511,0.4562,normal,Monsoon,0.0,18.47,3.04,376.34,780.61,21.87
9/25/2020 4:00,11.91,7.857,111.4,148.92,15.28,1.8234,10.358,8.728891478377165,5.0836951218652215,2.034,5.7092634155168644,1,0.0082,0.4559,0.464,process_upset,Monsoon,0.0,22.22,2.37,371.69,801.02,27.03
9/25/2020 5:00,23.023,7.892,110.74,149.44,15.64,1.7468,5.0,19.816079741234105,12.52959838678525,5.375,12.30458643491967,1,0.0038,0.4367,0.4405,under_dose,Monsoon,16.49,50.03,3.6,359.86,756.77,22.92
9/25/2020 6:00,25.726,7.85,110.25,149.49,14.17,1.7228,14.393,16.705068120586457,10.219648120021311,2.111,10.158097090546638,1,0.0107,0.4307,0.4414,normal,Monsoon,10.91,67.88,3.73,365.73,820.71,24.57
9/25/2020 7:00,11.363,7.789,109.02,152.38,16.37,1.7469,11.535,8.039062427820792,5.3106405716261085,1.169,5.635308452892995,1,0.0087,0.4367,0.4454,normal,Monsoon,0.0,22.31,2.91,366.89,804.22,20.73
9/25/2020 8:00,25.245,7.785,110.69,148.07,15.28,1.6944,13.106,17.038033610729297,10.629659037131548,2.624,10.405205810688775,1,0.0096,0.4236,0.4332,normal,Monsoon,9.96,50.47,4.3,372.67,747.98,23.59
9/25/2020 9:00,13.116,7.743,110.29,146.76,14.52,1.7263,13.127,8.846508478591232,5.417437182035631,0.911,6.31540487096569,1,0.0098,0.4316,0.4414,normal,Monsoon,0.0,22.46,3.22,372.67,772.38,24.52
9/25/2020 10:00,33.923,7.73,110.59,145.52,15.09,1.7278,18.348,19.563258689712562,11.898986761608636,0.974,11.628282599645127,1,0.0137,0.4319,0.4456,normal,Monsoon,15.7,68.1,4.02,363.91,740.34,24.86
9/25/2020 11:00,15.522,7.694,109.43,147.43,15.24,1.6958,16.836,9.366864162670746,6.258736780094009,1.149,6.206659905376628,1,0.0123,0.4239,0.4363,normal,Monsoon,0.0,29.17,4.26,365.63,812.8,20.16
9/25/2020 12:00,10.675,7.72,109.61,146.47,15.85,1.6973,7.768,8.455901154561058,5.622995669193067,2.143,5.713915100424093,1,0.0057,0.4243,0.43,normal,Monsoon,0.0,18.69,2.15,367.0,760.2,20.4
9/25/2020 13:00,15.744,7.693,107.89,146.38,16.34,1.6645,13.615,10.464717285689758,6.211543031174371,1.396,6.09010265055914,1,0.0098,0.4161,0.4259,normal,Monsoon,7.82,40.35,3.22,364.1,769.73,26.08
9/25/2020 14:00,7.553,7.663,109.15,145.67,14.29,1.6861,5.0,6.500927345938462,4.012220526569859,1.547,3.7635848239389635,1,0.0036,0.4215,0.4252,under_dose,Monsoon,0.0,5.0,3.22,362.62,786.05,24.13
9/25/2020 15:00,11.699,7.695,111.03,147.06,16.01,1.7254,9.806,8.717420396492981,5.6639604182601015,0.536,4.884664714809321,1,0.0073,0.4313,0.4387,normal,Monsoon,0.0,21.64,2.69,364.7,761.36,21.56
9/25/2020 16:00,56.802,7.636,111.78,146.81,14.67,1.7214,8.347,44.21930844641804,26.231514629399605,9.808,25.332899047772273,1,0.0062,0.4304,0.4366,storm_event,Monsoon,0.0,132.33,5.87,362.87,808.21,26.11
9/25/2020 17:00,43.621,7.588,110.87,148.54,15.8,1.7692,5.0,37.54494263963745,21.02135205672472,9.63,20.822632799288183,1,0.0038,0.4423,0.4461,under_dose,Monsoon,0.0,91.4,5.49,363.86,776.08,29.0
9/25/2020 18:00,43.445,7.603,111.47,150.52,14.35,1.7913,27.132,19.2504756648562,11.290207649052718,0.686,12.33886405831463,1,0.021,0.4478,0.4688,normal,Monsoon,3.41,96.81,5.66,364.0,802.64,26.68
9/25/2020 19:00,45.897,7.557,111.71,154.42,16.36,1.8086,25.808,21.160997685001906,12.699463588586392,1.591,12.191039976575333,1,0.0202,0.4521,0.4723,normal,Monsoon,14.72,104.38,6.13,363.09,797.11,25.53
9/25/2020 20:00,31.571,7.621,113.14,156.15,16.15,1.8239,22.606,16.023541389205647,9.930978149723114,1.236,9.761588402199225,1,0.0178,0.456,0.4738,normal,Monsoon,8.67,57.38,4.73,360.97,768.17,23.92
9/25/2020 21:00,20.621,7.566,114.02,157.09,16.08,1.8078,7.013,16.70854013464903,9.641917253045628,4.065,9.539353859556742,1,0.0055,0.4519,0.4574,under_dose,Monsoon,0.0,54.66,3.69,352.05,788.97,27.49
9/25/2020 22:00,17.744,7.558,112.98,160.72,16.13,1.8079,5.0,15.272402333686225,10.038698060520018,3.505,9.881662409942237,1,0.0039,0.452,0.4559,under_dose,Monsoon,0.0,25.95,3.63,347.1,810.49,20.98
9/25/2020 23:00,15.655,7.514,114.17,162.96,15.33,1.8107,12.692,10.69771700601137,6.667402506556456,1.753,7.527567185958812,1,0.0099,0.4527,0.4626,normal,Monsoon,0.0,24.81,3.38,345.46,788.94,23.64
9/26/2020 0:00,39.576,7.587,114.12,163.1,15.62,1.81,5.0,34.06337887499809,20.38140313244585,8.207,20.88710707175056,1,0.0039,0.4525,0.4564,under_dose,Monsoon,31.46,84.89,4.79,337.02,675.72,25.68
9/26/2020 1:00,16.327,7.532,115.47,162.46,15.21,1.7942,12.034,11.379348518722372,7.330180783818624,1.855,6.716227444030884,1,0.0093,0.4485,0.4579,normal,Monsoon,0.0,35.05,3.06,331.93,770.54,21.99
9/26/2020 2:00,17.511,7.627,113.92,164.86,16.96,1.7813,6.584,14.372393591785753,9.511572877998125,2.257,9.921106107932644,1,0.0051,0.4453,0.4504,under_dose,Monsoon,0.0,44.21,2.58,334.52,740.9,20.64
9/26/2020 3:00,10.728,7.629,114.48,164.04,16.9,1.7274,11.052,7.700591514540924,4.970384225029309,2.383,5.682110228441228,1,0.0082,0.4318,0.4401,normal,Monsoon,0.0,28.17,2.7,331.17,803.46,21.89
9/26/2020 4:00,17.025,7.617,114.21,164.84,14.85,1.689,12.654,11.647165573939608,6.611845757570875,2.705,7.118615832312782,1,0.0092,0.4223,0.4315,normal,Monsoon,4.12,33.81,3.12,334.25,801.44,28.31
9/26/2020 5:00,10.064,7.511,114.34,161.67,17.25,1.674,12.21,6.977318681759713,4.301934047027734,1.621,3.5087274473058847,1,0.0088,0.4185,0.4273,normal,Monsoon,0.0,25.86,2.2,338.31,781.28,24.18
9/26/2020 6:00,11.489,7.594,113.69,161.28,16.29,1.6323,12.936,7.7936558943493806,4.564504915276389,1.014,5.00217436252721,1,0.0091,0.4081,0.4172,normal,Monsoon,0.0,32.2,2.61,329.39,765.26,26.75
9/26/2020 7:00,7.52,7.617,114.22,164.12,16.96,1.6425,6.926,6.109140779214843,3.8022239211844635,0.938,4.1276624300464,1,0.0049,0.4106,0.4155,normal,Monsoon,0.0,23.34,2.03,339.25,740.38,23.71
9/26/2020 8:00,8.223,7.554,113.31,162.0,14.37,1.6835,5.0,7.077601690143251,4.565532273243221,2.385,5.309431535258795,1,0.0036,0.4209,0.4245,normal,Monsoon,0.0,19.38,2.27,337.81,739.82,21.92
9/26/2020 9:00,19.564,7.527,111.78,163.5,14.46,1.6671,15.082,12.443907462301636,7.586961202617937,1.092,7.891282430521535,1,0.0109,0.4168,0.4276,normal,Monsoon,11.66,41.22,3.56,330.59,755.31,24.74
9/26/2020 10:00,7.045,7.444,111.07,159.12,16.48,1.7008,8.572,5.447507395062566,3.3856914195739947,1.294,3.3383673218530974,1,0.0063,0.4252,0.4315,normal,Monsoon,0.0,15.16,2.44,335.28,759.25,23.78
9/26/2020 11:00,12.217,7.406,110.38,161.62,14.11,1.7389,13.566,8.132337718041589,5.296511648962822,1.555,6.070394611656942,1,0.0102,0.4347,0.4449,process_upset,Monsoon,0.0,39.88,3.04,335.42,685.31,21.44
9/26/2020 12:00,12.198,7.402,110.11,160.0,15.24,1.6952,8.198,9.538459590047491,6.085640646912841,1.232,6.312583730443199,1,0.006,0.4238,0.4298,normal,Monsoon,3.83,26.58,2.94,323.14,817.43,22.47
9/26/2020 13:00,14.665,7.486,110.87,159.29,16.04,1.6933,12.218,10.164728144259007,6.515107445305711,2.326,6.541062767796187,1,0.0089,0.4233,0.4323,normal,Monsoon,8.68,29.47,3.29,319.26,762.83,22.24
9/26/2020 14:00,4.206,7.611,109.99,162.08,16.13,1.6495,5.0,3.6201377488437934,2.4950582541322386,0.917,2.153142939838075,1,0.0036,0.4124,0.4159,normal,Monsoon,0.0,7.4,1.8,316.01,763.3,18.61
9/26/2020 15:00,14.19,7.635,110.83,161.29,15.92,1.5722,10.585,10.329330720739565,6.237550087914389,2.098,5.5274540096378,1,0.0072,0.3931,0.4003,normal,Monsoon,0.0,36.3,2.59,321.15,746.59,25.22
9/26/2020 16:00,5.75,7.555,111.45,163.13,16.17,1.5848,5.837,4.826346942058846,3.176213788278914,1.121,3.1916900422752503,1,0.004,0.3962,0.4002,normal,Monsoon,0.0,14.31,2.12,318.5,757.08,20.92
9/26/2020 17:00,22.803,7.67,112.5,164.5,14.35,1.5452,17.037,13.6779097744116,8.271220719064889,1.754,9.2111916334587,1,0.0114,0.3863,0.3977,normal,Monsoon,16.54,56.26,3.55,315.81,718.34,25.15
9/26/2020 18:00,11.371,7.578,112.17,166.92,14.98,1.4832,12.114,7.906192037238796,4.505262935611049,0.756,4.967616043750573,1,0.0078,0.3708,0.3786,normal,Monsoon,0.0,21.53,2.83,317.87,736.87,28.12
9/26/2020 19:00,7.189,7.619,113.77,168.84,16.2,1.488,6.333,5.945068664308222,3.9596755100473557,1.686,3.6254194156081834,1,0.0041,0.372,0.3761,normal,Monsoon,0.0,7.99,3.21,316.16,761.38,20.32
9/26/2020 20:00,9.081,7.62,113.5,168.56,15.5,1.4751,5.0,7.816089133915949,5.0722490492913765,1.897,5.241534342333348,1,0.0032,0.3688,0.372,normal,Monsoon,0.0,24.42,2.71,314.41,717.84,21.62
9/26/2020 21:00,11.655,7.679,114.43,170.86,14.73,1.4647,10.886,8.407761543362557,5.3066209273218945,0.368,5.549902773687592,1,0.0069,0.3662,0.3731,normal,Monsoon,0.0,27.0,2.62,320.66,733.73,23.01
9/26/2020 22:00,11.188,7.638,116.13,171.3,16.17,1.4759,7.723,8.874231813054445,5.258005515813275,2.296,4.426592620708468,1,0.0049,0.369,0.3739,under_dose,Monsoon,0.0,20.45,3.45,321.87,735.52,26.17
9/26/2020 23:00,22.621,7.687,117.36,171.71,14.99,1.5129,15.219,14.329332761090003,9.210173408511597,1.739,10.191516285342761,1,0.0099,0.3782,0.3882,normal,Monsoon,10.1,56.52,3.98,318.28,716.89,22.1
9/27/2020 0:00,10.89,7.756,117.26,175.08,15.18,1.5116,11.556,7.699573494068877,4.826709328098639,1.098,5.350166953276217,1,0.0075,0.3779,0.3854,normal,Monsoon,0.0,27.67,2.48,325.43,798.16,23.35
9/27/2020 1:00,10.039,7.771,116.16,175.7,15.28,1.5281,11.528,7.1038543838390975,4.5223759469127724,2.026,4.8689080537361455,1,0.0076,0.382,0.3896,normal,Monsoon,0.0,15.35,3.91,333.7,705.65,22.58
9/27/2020 2:00,7.867,7.766,115.22,175.35,15.23,1.524,8.469,6.10194025593161,3.7539431542945914,1.397,3.376847067940956,1,0.0056,0.381,0.3866,normal,Monsoon,0.0,16.26,2.52,336.91,773.36,24.29
9/27/2020 3:00,13.293,7.812,114.26,178.62,15.83,1.51,12.325,9.184227226985916,5.614135315568305,0.903,6.026197322640781,1,0.008,0.3775,0.3855,normal,Monsoon,0.0,25.75,3.85,340.24,763.76,24.61
9/27/2020 4:00,10.81,7.873,113.6,178.62,15.63,1.5265,5.0,9.304253225154875,6.084056321394455,2.193,5.8509858881623575,1,0.0033,0.3816,0.3849,normal,Monsoon,0.0,26.58,3.19,344.22,713.55,21.24
9/27/2020 5:00,5.686,7.842,113.6,176.35,14.27,1.4984,5.383,4.838075478424995,3.1221348456372895,1.559,3.839024780063084,1,0.0035,0.3746,0.3781,normal,Monsoon,0.0,10.63,1.63,343.37,699.9,21.9
9/27/2020 6:00,16.482,7.804,114.27,173.16,15.07,1.4901,14.614,10.631793262028415,6.532886460599317,2.007,6.732652657818838,1,0.0094,0.3725,0.3819,normal,Monsoon,6.31,32.14,1.96,349.66,716.83,24.35
9/27/2020 7:00,13.361,7.765,115.08,172.85,14.99,1.4344,12.263,9.248394932034913,6.195666001553525,1.73,6.855027537093324,1,0.0076,0.3586,0.3662,normal,Monsoon,7.77,31.09,4.32,347.79,722.33,20.03
9/27/2020 8:00,26.017,7.648,116.07,171.82,13.97,1.3824,18.032,15.146813359303536,8.816193232091672,0.753,9.173710360028235,1,0.0108,0.3456,0.3564,normal,Monsoon,12.3,64.62,4.29,346.14,733.7,27.06
9/27/2020 9:00,10.31,7.691,116.99,173.84,15.76,1.3917,10.333,7.561913737431702,4.854588295423778,1.956,4.871698428181647,1,0.0062,0.3479,0.3541,normal,Monsoon,0.0,22.97,2.64,339.5,701.59,22.16
9/27/2020 10:00,8.307,7.687,116.88,172.67,16.95,1.4238,10.365,6.086958507163332,3.5735108104936444,0.947,3.298710851602315,1,0.0064,0.356,0.3623,normal,Monsoon,0.0,19.15,2.79,333.95,665.36,26.63
9/27/2020 11:00,96.31,7.669,117.55,170.03,16.46,1.4196,48.804,22.274714485689003,11.423266031299622,1.473,11.777634167870533,1,0.0299,0.3549,0.3848,storm_event,Monsoon,0.0,207.15,9.86,331.23,746.08,33.39
9/27/2020 12:00,70.561,7.644,117.29,169.98,15.91,1.4242,33.832,25.57250073098186,14.409930456387858,0.01,14.609515891944477,1,0.0208,0.356,0.3769,normal,Monsoon,4.35,151.48,7.15,328.98,724.86,28.68
9/27/2020 13:00,54.533,7.663,117.61,166.73,13.86,1.4649,30.471,21.860383433534356,12.429541558852478,1.192,12.872050472281627,1,0.0193,0.3662,0.3855,normal,Monsoon,0.0,123.3,5.91,327.45,706.87,28.23
9/27/2020 14:00,49.605,7.626,117.4,166.79,15.13,1.4745,25.214,23.281792913952547,13.4163167632936,1.091,13.503036651124111,1,0.0161,0.3686,0.3847,normal,Monsoon,4.37,109.59,6.25,337.42,738.47,27.56
9/27/2020 15:00,34.402,7.669,117.39,166.8,16.37,1.4945,5.0,29.61007580497484,17.855555677276016,7.891,17.508498909378165,1,0.0032,0.3736,0.3769,under_dose,Monsoon,0.0,79.48,3.5,335.74,717.62,25.29
9/27/2020 16:00,27.259,7.646,117.05,166.05,16.4,1.4864,18.456,15.669305606259371,9.51913270093079,1.802,9.69966968474876,1,0.0119,0.3716,0.3835,normal,Monsoon,0.0,52.8,4.51,336.47,749.32,24.92
9/27/2020 17:00,22.869,7.586,115.29,163.45,15.58,1.4798,12.081,15.916435931037679,10.02369992683423,2.705,10.70318307396414,1,0.0077,0.37,0.3777,normal,Monsoon,0.0,56.75,3.69,327.48,745.59,23.12
9/27/2020 18:00,19.682,7.615,115.04,162.05,14.95,1.4252,15.017,12.543398515430544,7.577584736071915,1.79,8.135999378075697,1,0.0092,0.3563,0.3655,normal,Monsoon,0.0,45.79,3.89,323.48,745.68,25.2
9/27/2020 19:00,61.854,7.569,115.67,161.65,15.04,1.4836,30.575,24.71787755165099,14.201204278301777,1.562,15.195870737158849,1,0.0196,0.3709,0.3905,normal,Monsoon,42.36,143.0,7.0,317.47,792.43,27.71
9/27/2020 20:00,20.013,7.564,116.64,159.07,15.44,1.5061,5.0,17.225348732194682,10.058138043433898,4.67,10.143211563977717,1,0.0033,0.3765,0.3798,under_dose,Monsoon,0.0,43.87,3.19,323.06,739.4,26.9
9/27/2020 21:00,36.74,7.609,117.15,159.78,13.45,1.456,5.664,30.99872516057071,19.972295331115724,8.607,20.73942392158539,1,0.0036,0.364,0.3676,under_dose,Monsoon,16.22,85.06,5.17,324.61,740.95,21.98
9/27/2020 22:00,19.286,7.61,116.21,160.81,14.64,1.4551,13.583,12.831324964270456,7.7654891132446116,2.386,7.211281473232608,1,0.0085,0.3638,0.3723,normal,Monsoon,0.0,49.07,4.07,321.21,718.02,25.11
9/27/2020 23:00,14.89,7.613,115.72,160.95,13.57,1.5064,11.509,10.542554189193773,6.4418762876471805,2.301,7.334212683997882,1,0.0075,0.3766,0.3841,normal,Monsoon,0.0,42.24,3.19,326.82,715.68,24.63
